Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Barnet,E09000003,Upper tier local authority,2020-03-18,14,NA,NA,86,NA,NA
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-18,5,NA,NA,29,NA,NA
Wakefield,E08000036,Upper tier local authority,2020-03-18,4,NA,NA,9,NA,NA
Leeds,E08000035,Upper tier local authority,2020-03-18,4,NA,NA,22,NA,NA
Kirklees,E08000034,Upper tier local authority,2020-03-18,5,NA,NA,12,NA,NA
Bradford,E08000032,Upper tier local authority,2020-03-18,2,NA,NA,12,NA,NA
Wolverhampton,E08000031,Upper tier local authority,2020-03-18,6,NA,NA,65,NA,NA
Walsall,E08000030,Upper tier local authority,2020-03-18,5,NA,NA,32,NA,NA
Solihull,E08000029,Upper tier local authority,2020-03-18,1,NA,NA,5,NA,NA
Sandwell,E08000028,Upper tier local authority,2020-03-18,7,NA,NA,29,NA,NA
Dudley,E08000027,Upper tier local authority,2020-03-18,6,NA,NA,26,NA,NA
Coventry,E08000026,Upper tier local authority,2020-03-18,4,NA,NA,21,NA,NA
Birmingham,E08000025,Upper tier local authority,2020-03-18,32,NA,NA,126,NA,NA
Sunderland,E08000024,Upper tier local authority,2020-03-18,1,NA,NA,6,NA,NA
South Tyneside,E08000023,Upper tier local authority,2020-03-18,1,NA,NA,3,NA,NA
North Tyneside,E08000022,Upper tier local authority,2020-03-18,3,NA,NA,11,NA,NA
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-18,3,NA,NA,22,NA,NA
Sheffield,E08000019,Upper tier local authority,2020-03-18,18,NA,NA,81,NA,NA
Rotherham,E08000018,Upper tier local authority,2020-03-18,2,NA,NA,10,NA,NA
Doncaster,E08000017,Upper tier local authority,2020-03-18,1,NA,NA,7,NA,NA
Barnsley,E08000016,Upper tier local authority,2020-03-18,3,NA,NA,12,NA,NA
Sefton,E08000014,Upper tier local authority,2020-03-18,1,NA,NA,8,NA,NA
St. Helens,E08000013,Upper tier local authority,2020-03-18,2,NA,NA,5,NA,NA
Liverpool,E08000012,Upper tier local authority,2020-03-18,9,NA,NA,29,NA,NA
Knowsley,E08000011,Upper tier local authority,2020-03-18,2,NA,NA,5,NA,NA
Wigan,E08000010,Upper tier local authority,2020-03-18,2,NA,NA,10,NA,NA
Trafford,E08000009,Upper tier local authority,2020-03-18,5,NA,NA,21,NA,NA
Tameside,E08000008,Upper tier local authority,2020-03-18,3,NA,NA,22,NA,NA
Stockport,E08000007,Upper tier local authority,2020-03-18,7,NA,NA,28,NA,NA
Salford,E08000006,Upper tier local authority,2020-03-18,3,NA,NA,14,NA,NA
Rochdale,E08000005,Upper tier local authority,2020-03-18,1,NA,NA,14,NA,NA
Oldham,E08000004,Upper tier local authority,2020-03-18,2,NA,NA,17,NA,NA
Manchester,E08000003,Upper tier local authority,2020-03-18,3,NA,NA,31,NA,NA
Bury,E08000002,Upper tier local authority,2020-03-18,2,NA,NA,12,NA,NA
Bolton,E08000001,Upper tier local authority,2020-03-18,3,NA,NA,16,NA,NA
Dorset,E06000059,Upper tier local authority,2020-03-18,1,NA,NA,11,NA,NA
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-18,1,NA,NA,11,NA,NA
Northumberland,E06000057,Upper tier local authority,2020-03-18,1,NA,NA,7,NA,NA
Central Bedfordshire,E06000056,Upper tier local authority,2020-03-18,6,NA,NA,17,NA,NA
Bedford,E06000055,Upper tier local authority,2020-03-18,2,NA,NA,5,NA,NA
Wiltshire,E06000054,Upper tier local authority,2020-03-18,4,NA,NA,22,NA,NA
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-18,5,NA,NA,21,NA,NA
Shropshire,E06000051,Upper tier local authority,2020-03-18,4,NA,NA,26,NA,NA
Cheshire West and Chester,E06000050,Upper tier local authority,2020-03-18,2,NA,NA,13,NA,NA
Cheshire East,E06000049,Upper tier local authority,2020-03-18,4,NA,NA,19,NA,NA
County Durham,E06000047,Upper tier local authority,2020-03-18,2,NA,NA,7,NA,NA
Southampton,E06000045,Upper tier local authority,2020-03-18,2,NA,NA,11,NA,NA
Portsmouth,E06000044,Upper tier local authority,2020-03-18,3,NA,NA,20,NA,NA
Brighton and Hove,E06000043,Upper tier local authority,2020-03-18,4,NA,NA,16,NA,NA
Milton Keynes,E06000042,Upper tier local authority,2020-03-18,12,NA,NA,21,NA,NA
Wokingham,E06000041,Upper tier local authority,2020-03-18,4,NA,NA,17,NA,NA
Slough,E06000039,Upper tier local authority,2020-03-18,1,NA,NA,38,NA,NA
Reading,E06000038,Upper tier local authority,2020-03-18,4,NA,NA,15,NA,NA
West Berkshire,E06000037,Upper tier local authority,2020-03-18,3,NA,NA,10,NA,NA
Medway,E06000035,Upper tier local authority,2020-03-18,1,NA,NA,17,NA,NA
Thurrock,E06000034,Upper tier local authority,2020-03-18,5,NA,NA,13,NA,NA
Luton,E06000032,Upper tier local authority,2020-03-18,6,NA,NA,14,NA,NA
Peterborough,E06000031,Upper tier local authority,2020-03-18,1,NA,NA,3,NA,NA
Swindon,E06000030,Upper tier local authority,2020-03-18,2,NA,NA,8,NA,NA
Torbay,E06000027,Upper tier local authority,2020-03-18,1,NA,NA,10,NA,NA
Plymouth,E06000026,Upper tier local authority,2020-03-18,3,NA,NA,10,NA,NA
South Gloucestershire,E06000025,Upper tier local authority,2020-03-18,2,NA,NA,16,NA,NA
"Bristol, City of",E06000023,Upper tier local authority,2020-03-18,7,NA,NA,22,NA,NA
Bath and North East Somerset,E06000022,Upper tier local authority,2020-03-18,5,NA,NA,10,NA,NA
Stoke-on-Trent,E06000021,Upper tier local authority,2020-03-18,1,NA,NA,5,NA,NA
Telford and Wrekin,E06000020,Upper tier local authority,2020-03-18,1,NA,NA,9,NA,NA
Nottingham,E06000018,Upper tier local authority,2020-03-18,2,NA,NA,25,NA,NA
Leicester,E06000016,Upper tier local authority,2020-03-18,5,NA,NA,13,NA,NA
Derby,E06000015,Upper tier local authority,2020-03-18,4,NA,NA,24,NA,NA
York,E06000014,Upper tier local authority,2020-03-18,2,NA,NA,9,NA,NA
North East Lincolnshire,E06000012,Upper tier local authority,2020-03-18,1,NA,NA,1,NA,NA
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-03-18,1,NA,NA,14,NA,NA
Middlesbrough,E06000002,Upper tier local authority,2020-03-18,1,NA,NA,2,NA,NA
Hartlepool,E06000001,Upper tier local authority,2020-03-18,1,NA,NA,2,NA,NA
England,E92000001,Nation,2020-03-17,678,680,-2,3901,3901,0
South West,E12000009,Region,2020-03-17,21,NA,NA,206,NA,NA
South East,E12000008,Region,2020-03-17,89,NA,NA,559,NA,NA
London,E12000007,Region,2020-03-17,309,NA,NA,1620,NA,NA
East of England,E12000006,Region,2020-03-17,38,NA,NA,229,NA,NA
West Midlands,E12000005,Region,2020-03-17,69,NA,NA,388,NA,NA
East Midlands,E12000004,Region,2020-03-17,33,NA,NA,231,NA,NA
Yorkshire and The Humber,E12000003,Region,2020-03-17,31,NA,NA,170,NA,NA
North West,E12000002,Region,2020-03-17,55,NA,NA,325,NA,NA
North East,E12000001,Region,2020-03-17,16,NA,NA,62,NA,NA
Worcestershire,E10000034,Upper tier local authority,2020-03-17,6,NA,NA,28,NA,NA
West Sussex,E10000032,Upper tier local authority,2020-03-17,9,NA,NA,30,NA,NA
Warwickshire,E10000031,Upper tier local authority,2020-03-17,4,NA,NA,36,NA,NA
Surrey,E10000030,Upper tier local authority,2020-03-17,19,NA,NA,92,NA,NA
Suffolk,E10000029,Upper tier local authority,2020-03-17,4,NA,NA,21,NA,NA
Staffordshire,E10000028,Upper tier local authority,2020-03-17,5,NA,NA,40,NA,NA
Oxfordshire,E10000025,Upper tier local authority,2020-03-17,9,NA,NA,44,NA,NA
Nottinghamshire,E10000024,Upper tier local authority,2020-03-17,3,NA,NA,44,NA,NA
North Yorkshire,E10000023,Upper tier local authority,2020-03-17,2,NA,NA,16,NA,NA
Northamptonshire,E10000021,Upper tier local authority,2020-03-17,4,NA,NA,25,NA,NA
Norfolk,E10000020,Upper tier local authority,2020-03-17,6,NA,NA,23,NA,NA
Lincolnshire,E10000019,Upper tier local authority,2020-03-17,2,NA,NA,16,NA,NA
Leicestershire,E10000018,Upper tier local authority,2020-03-17,4,NA,NA,24,NA,NA
Lancashire,E10000017,Upper tier local authority,2020-03-17,4,NA,NA,28,NA,NA
Kent,E10000016,Upper tier local authority,2020-03-17,5,NA,NA,52,NA,NA
Hertfordshire,E10000015,Upper tier local authority,2020-03-17,5,NA,NA,73,NA,NA
Hampshire,E10000014,Upper tier local authority,2020-03-17,15,NA,NA,117,NA,NA
Gloucestershire,E10000013,Upper tier local authority,2020-03-17,5,NA,NA,24,NA,NA
Essex,E10000012,Upper tier local authority,2020-03-17,10,NA,NA,54,NA,NA
East Sussex,E10000011,Upper tier local authority,2020-03-17,6,NA,NA,13,NA,NA
Devon,E10000008,Upper tier local authority,2020-03-17,2,NA,NA,41,NA,NA
Derbyshire,E10000007,Upper tier local authority,2020-03-17,9,NA,NA,71,NA,NA
Cumbria,E10000006,Upper tier local authority,2020-03-17,12,NA,NA,56,NA,NA
Cambridgeshire,E10000003,Upper tier local authority,2020-03-17,1,NA,NA,18,NA,NA
Buckinghamshire,E10000002,Upper tier local authority,2020-03-17,6,NA,NA,54,NA,NA
Westminster,E09000033,Upper tier local authority,2020-03-17,10,NA,NA,99,NA,NA
Wandsworth,E09000032,Upper tier local authority,2020-03-17,20,NA,NA,98,NA,NA
Waltham Forest,E09000031,Upper tier local authority,2020-03-17,5,NA,NA,22,NA,NA
Tower Hamlets,E09000030,Upper tier local authority,2020-03-17,6,NA,NA,34,NA,NA
Sutton,E09000029,Upper tier local authority,2020-03-17,4,NA,NA,21,NA,NA
Southwark,E09000028,Upper tier local authority,2020-03-17,19,NA,NA,110,NA,NA
Richmond upon Thames,E09000027,Upper tier local authority,2020-03-17,5,NA,NA,18,NA,NA
Redbridge,E09000026,Upper tier local authority,2020-03-17,8,NA,NA,27,NA,NA
Newham,E09000025,Upper tier local authority,2020-03-17,5,NA,NA,35,NA,NA
Merton,E09000024,Upper tier local authority,2020-03-17,10,NA,NA,50,NA,NA
Lewisham,E09000023,Upper tier local authority,2020-03-17,8,NA,NA,48,NA,NA
Lambeth,E09000022,Upper tier local authority,2020-03-17,21,NA,NA,104,NA,NA
Kingston upon Thames,E09000021,Upper tier local authority,2020-03-17,6,NA,NA,21,NA,NA
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-17,7,NA,NA,69,NA,NA
Islington,E09000019,Upper tier local authority,2020-03-17,7,NA,NA,45,NA,NA
Hounslow,E09000018,Upper tier local authority,2020-03-17,8,NA,NA,44,NA,NA
Hillingdon,E09000017,Upper tier local authority,2020-03-17,16,NA,NA,48,NA,NA
Havering,E09000016,Upper tier local authority,2020-03-17,3,NA,NA,18,NA,NA
Harrow,E09000015,Upper tier local authority,2020-03-17,14,NA,NA,65,NA,NA
Haringey,E09000014,Upper tier local authority,2020-03-17,4,NA,NA,38,NA,NA
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-17,8,NA,NA,40,NA,NA
Hackney,E09000012,Upper tier local authority,2020-03-17,6,NA,NA,43,NA,NA
Greenwich,E09000011,Upper tier local authority,2020-03-17,14,NA,NA,46,NA,NA
Enfield,E09000010,Upper tier local authority,2020-03-17,12,NA,NA,44,NA,NA
Ealing,E09000009,Upper tier local authority,2020-03-17,8,NA,NA,62,NA,NA
Croydon,E09000008,Upper tier local authority,2020-03-17,21,NA,NA,74,NA,NA
Camden,E09000007,Upper tier local authority,2020-03-17,4,NA,NA,40,NA,NA
Bromley,E09000006,Upper tier local authority,2020-03-17,9,NA,NA,49,NA,NA
Brent,E09000005,Upper tier local authority,2020-03-17,23,NA,NA,81,NA,NA
Bexley,E09000004,Upper tier local authority,2020-03-17,6,NA,NA,31,NA,NA
Barnet,E09000003,Upper tier local authority,2020-03-17,7,NA,NA,72,NA,NA
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-17,5,NA,NA,24,NA,NA
Gateshead,E08000037,Upper tier local authority,2020-03-17,1,NA,NA,2,NA,NA
Leeds,E08000035,Upper tier local authority,2020-03-17,3,NA,NA,18,NA,NA
Kirklees,E08000034,Upper tier local authority,2020-03-17,1,NA,NA,7,NA,NA
Bradford,E08000032,Upper tier local authority,2020-03-17,3,NA,NA,10,NA,NA
Wolverhampton,E08000031,Upper tier local authority,2020-03-17,15,NA,NA,59,NA,NA
Walsall,E08000030,Upper tier local authority,2020-03-17,4,NA,NA,27,NA,NA
Solihull,E08000029,Upper tier local authority,2020-03-17,1,NA,NA,4,NA,NA
Sandwell,E08000028,Upper tier local authority,2020-03-17,2,NA,NA,22,NA,NA
Dudley,E08000027,Upper tier local authority,2020-03-17,2,NA,NA,20,NA,NA
Coventry,E08000026,Upper tier local authority,2020-03-17,4,NA,NA,17,NA,NA
Birmingham,E08000025,Upper tier local authority,2020-03-17,24,NA,NA,94,NA,NA
North Tyneside,E08000022,Upper tier local authority,2020-03-17,1,NA,NA,8,NA,NA
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-17,6,NA,NA,19,NA,NA
Sheffield,E08000019,Upper tier local authority,2020-03-17,13,NA,NA,63,NA,NA
Rotherham,E08000018,Upper tier local authority,2020-03-17,2,NA,NA,8,NA,NA
Doncaster,E08000017,Upper tier local authority,2020-03-17,2,NA,NA,6,NA,NA
Barnsley,E08000016,Upper tier local authority,2020-03-17,2,NA,NA,9,NA,NA
Sefton,E08000014,Upper tier local authority,2020-03-17,1,NA,NA,7,NA,NA
Liverpool,E08000012,Upper tier local authority,2020-03-17,4,NA,NA,20,NA,NA
Wigan,E08000010,Upper tier local authority,2020-03-17,1,NA,NA,8,NA,NA
Tameside,E08000008,Upper tier local authority,2020-03-17,3,NA,NA,19,NA,NA
Stockport,E08000007,Upper tier local authority,2020-03-17,6,NA,NA,21,NA,NA
Salford,E08000006,Upper tier local authority,2020-03-17,2,NA,NA,11,NA,NA
Rochdale,E08000005,Upper tier local authority,2020-03-17,5,NA,NA,13,NA,NA
Oldham,E08000004,Upper tier local authority,2020-03-17,1,NA,NA,15,NA,NA
Manchester,E08000003,Upper tier local authority,2020-03-17,4,NA,NA,28,NA,NA
Bury,E08000002,Upper tier local authority,2020-03-17,2,NA,NA,10,NA,NA
Bolton,E08000001,Upper tier local authority,2020-03-17,1,NA,NA,13,NA,NA
Dorset,E06000059,Upper tier local authority,2020-03-17,2,NA,NA,10,NA,NA
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-17,1,NA,NA,10,NA,NA
Northumberland,E06000057,Upper tier local authority,2020-03-17,2,NA,NA,6,NA,NA
Bedford,E06000055,Upper tier local authority,2020-03-17,2,NA,NA,3,NA,NA
Wiltshire,E06000054,Upper tier local authority,2020-03-17,1,NA,NA,18,NA,NA
